76;
21;
23;
63;
30;
2;
59;
14;
61;
26;
17;
18;
50;
54;
28;
17;
59;
43;
55;
15;
26;
68;
54;
1;
55;
7;
77;
6;
29;
19;
66;
57;
1;
28;
54;
1;
80;
21;
10;
34;
24;
73;
25;
17;
1;
68;
20;
35;
28;
52;
20;
35;
34;
75;
7;
18;
47;
68;
18;
33;
17;
53;
30;
52;
19;
63;
12;
28;
66;
19;
40;
38;
30;
35;
51;
6;
60;
11;
41;
76;
7;
40;
17;
59;
19;
61;
51;
5;
40;
63;
24;
15;
16;
70;
31;
63;
16;
6;
44;
66;
25;
32;
40;
14;
50;
47;
29;
40;
52;
44;
31;
15;
58;
49;
4;
49;
35;
44;
14;
61;
41;
21;
21;
83;
2;
48;
37;
42;
29;
49;
9;
71;
64;
10;
50;
6;
37;
33;
57;
17;
55;
16;
7;
68;
32;
46;
44;
25;
30;
31;
64;
43;
28;
2;
75;
54;
17;
17;
47;
5;
73;
34;
10;
38;
65;
11;
43;
26;
63;
11;
15;
74;
10;
29;
40;
65;
26;
45;
3;
53;
30;
43;
42;
41;
26;
51;
10;
66;
48;
5;
27;
64;
23;
46;
35;
10;
31;
70;
7;
33;
62;
6;
53;
58;
11;
54;
28;
15;
59;
24;
54;
15;
22;
17;
63;
12;
44;
77;
2;
31;
58;
32;
24;
30;
64;
44;
54;
2;
47;
47;
29;
43;
26;
16;
46;
46;
32;
31;
41;
23;
59;
24;
67;
40;
8;
23;
48;
51;
32;
11;
36;
80;
12;
55;
30;
24;
49;
54;
19;
55;
8;
70;
4;
37;
50;
6;
64;
30;
13;
71;
33;
36;
12;
44;
63;
20;
43;
21;
62;
24;
36;
41;
70;
14;
26;
40;
37;
49;
23;
14;
81;
12;
15;
2;
65;
52;
14;
60;
14;
58;
29;
14;
43;
40;
38;
54;
27;
53;
6;
47;
31;
68;
7;
58;
63;
6;
26;
69;
17;
52;
47;
2;
40;
49;
24;
33;
16;
71;
12;
18;
69;
20;
45;
24;
41;
31;
73;
42;
12;
27;
69;
9;
40;
46;
53;
17;
41;
56;
25;
22;
61;
6;
3;
77;
63;
2;
16;
52;
60;
7;
17;
81;
23;
26;
40;
21;
67;
18;
13;
68;
14;
36;
55;
46;
5;
69;
34;
34;
34;
44;
32;
14;
73;
17;
8;
29;
50;
62;
15;
39;
26;
66;
3;
24;
42;
31;
49;
12;
55;
36;
27;
52;
44;
34;
24;
51;
0;
80;
11;
9;
75;
21;
38;
67;
1;
20;
71;
12;
28;
36;
23;
66;
2;
51;
40;
79;
1;
21;
11;
46;
52;
42;
16;
65;
27;
15;
55;
30;
26;
57;
31;
56;
11;
38;
48;
56;
29;
0;
16;
49;
69;
33;
30;
2;
56;
57;
37;
27;
24;
66;
20;
47;
17;
22;
77;
16;
8;
42;
38;
40;
12;
66;
12;
38;
72;
10;
11;
58;
47;
49;
13;
48;
39;
14;
49;
60;
14;
39;
25;
16;
63;
9;
56;
40;
39;
26;
9;
67;
30;
11;
83;
5;
24;
46;
39;
35;
42;
33;
31;
26;
72;
11;
11;
65;
20;
51;
17;
52;
10;
37;
78;
